count	opponentName	classification
3	山本ノボル	正当な未リンク(名簿に候補なし)
3	林祐哉	正当な未リンク(名簿に候補なし)
3	向柏榮	正当な未リンク(名簿に候補なし)
3	祐治	正当な未リンク(名簿に候補なし)
3	弘中史樹	正当な未リンク(名簿に候補なし)
3	DJ.taiki	正当な未リンク(名簿に候補なし)
3	岩井伸洋	正当な未リンク(名簿に候補なし)
3	厳基	正当な未リンク(名簿に候補なし)
3	C-CHAN	正当な未リンク(名簿に候補なし)
3	鷹山真吾	正当な未リンク(名簿に候補なし)
3	山内裕太郎	正当な未リンク(名簿に候補なし)
3	笛吹丈太郎	正当な未リンク(名簿に候補なし)
3	コンスタンチン・グルチョフ	正当な未リンク(名簿に候補なし)
3	"ウェズリー""キャベージ""コレイラ"	正当な未リンク(名簿に候補なし)
3	Ryusei.	正当な未リンク(名簿に候補なし)
3	岡加奈子	正当な未リンク(名簿に候補なし)
3	ロブ・ファン・エスドンク	正当な未リンク(名簿に候補なし)
3	コス・ウェッセッル	正当な未リンク(名簿に候補なし)
3	アンテ・ヴァルニッツァ	正当な未リンク(名簿に候補なし)
3	小宮山 夕介	正当な未リンク(名簿に候補なし)
3	山口 隆弥	正当な未リンク(名簿に候補なし)
3	アンドリューペック	正当な未リンク(名簿に候補なし)
3	山田 航暉	正当な未リンク(名簿に候補なし)
3	MASAKING	正当な未リンク(名簿に候補なし)
3	杉山 空	正当な未リンク(名簿に候補なし)
3	TSUMIKI	正当な未リンク(名簿に候補なし)
3	バレット	正当な未リンク(名簿に候補なし)
3	政所 椋	正当な未リンク(名簿に候補なし)
3	Paolo D'Antoni	正当な未リンク(名簿に候補なし)
3	勝村翔平	正当な未リンク(名簿に候補なし)
3	向籽羲	正当な未リンク(名簿に候補なし)
3	山本藍斗	正当な未リンク(名簿に候補なし)
3	ガンジー丈	正当な未リンク(名簿に候補なし)
3	木内祐太	正当な未リンク(名簿に候補なし)
3	炎出丸	正当な未リンク(名簿に候補なし)
3	大桑 宏彰	正当な未リンク(名簿に候補なし)
3	楠本紘平	正当な未リンク(名簿に候補なし)
3	八田塁	正当な未リンク(名簿に候補なし)
3	藤井昴	正当な未リンク(名簿に候補なし)
3	安河内 秀哉	正当な未リンク(名簿に候補なし)
3	中川タカシ	正当な未リンク(名簿に候補なし)
3	トンチャイ・ブンラット	正当な未リンク(名簿に候補なし)
3	寺西美緒	正当な未リンク(名簿に候補なし)
3	松田龍聖	正当な未リンク(名簿に候補なし)
3	鉢田歩揮	正当な未リンク(名簿に候補なし)
3	清水賢吾	正当な未リンク(名簿に候補なし)
3	長嶋 大樹	正当な未リンク(名簿に候補なし)
3	大西 晃樹	正当な未リンク(名簿に候補なし)
3	梅原 ユウジ	正当な未リンク(名簿に候補なし)
3	ムアンファーレッグ・ギャットウィチアン	正当な未リンク(名簿に候補なし)
3	キラッ☆Yuuki	正当な未リンク(名簿に候補なし)
2	ヤン・カシューバ	正当な未リンク(名簿に候補なし)
2	久保坂左近	正当な未リンク(名簿に候補なし)
2	田中克佳	正当な未リンク(名簿に候補なし)
2	オーガニック菊﨑	正当な未リンク(名簿に候補なし)
2	ペップンミー	正当な未リンク(名簿に候補なし)
2	鈴木一史	正当な未リンク(名簿に候補なし)
2	籔中謙佑	正当な未リンク(名簿に候補なし)
2	YUSUKE MTカッバンラオ	正当な未リンク(名簿に候補なし)
2	ラッヒィン・セイシカイ	正当な未リンク(名簿に候補なし)
2	ソンクラー	正当な未リンク(名簿に候補なし)
2	マグナムカンタ	正当な未リンク(名簿に候補なし)
2	神助	正当な未リンク(名簿に候補なし)
2	水原浩章	正当な未リンク(名簿に候補なし)
2	畠山 育朗	正当な未リンク(名簿に候補なし)
2	デェパノム	正当な未リンク(名簿に候補なし)
2	岡本 琉聖	正当な未リンク(名簿に候補なし)
2	山本 蓮	正当な未リンク(名簿に候補なし)
2	拳太	正当な未リンク(名簿に候補なし)
2	蓮SUNCOSMO	正当な未リンク(名簿に候補なし)
2	ジョームタップ・クランセーンマハーサラーカム	正当な未リンク(名簿に候補なし)
2	宮田和幸	正当な未リンク(名簿に候補なし)
2	テーチャカリン・チューワッタナ	正当な未リンク(名簿に候補なし)
2	ペットナークン・ソーサムルアイナムチョーク	正当な未リンク(名簿に候補なし)
2	チャワリット	正当な未リンク(名簿に候補なし)
2	ブーヌン・サックホームシン	正当な未リンク(名簿に候補なし)
2	チャラームダム・シットラットラガーン	正当な未リンク(名簿に候補なし)
2	高杉茂男	正当な未リンク(名簿に候補なし)
2	オンドラム	正当な未リンク(名簿に候補なし)
2	アリス	正当な未リンク(名簿に候補なし)
2	ジョー・ナタウット	正当な未リンク(名簿に候補なし)
2	笠見瑠伊	正当な未リンク(名簿に候補なし)
2	剛基	正当な未リンク(名簿に候補なし)
2	田中 大翔	正当な未リンク(名簿に候補なし)
2	ムサシ（武蔵）	正当な未リンク(名簿に候補なし)
2	アンドレ・マナート	正当な未リンク(名簿に候補なし)
2	ガイヤーンMFC	正当な未リンク(名簿に候補なし)
2	西脇恵一	正当な未リンク(名簿に候補なし)
2	モウニール・ゼクニニ	正当な未リンク(名簿に候補なし)
2	シャミル・アバソフ	正当な未リンク(名簿に候補なし)
2	上杉恭平	正当な未リンク(名簿に候補なし)
2	コンペット・シットサラワットスア	正当な未リンク(名簿に候補なし)
2	松井大侑	正当な未リンク(名簿に候補なし)
2	達晃	正当な未リンク(名簿に候補なし)
2	齋藤航太郎	正当な未リンク(名簿に候補なし)
2	佐藤大稀	正当な未リンク(名簿に候補なし)
2	興之介	正当な未リンク(名簿に候補なし)
2	大出 剛生	正当な未リンク(名簿に候補なし)
2	天野誠也	正当な未リンク(名簿に候補なし)
2	オノリュウ	正当な未リンク(名簿に候補なし)
2	健吾	正当な未リンク(名簿に候補なし)
2	竹本亮吾	正当な未リンク(名簿に候補なし)
2	響子JSK	正当な未リンク(名簿に候補なし)
2	岡田 仁	正当な未リンク(名簿に候補なし)
2	磯村真言	正当な未リンク(名簿に候補なし)
2	リック・チーク	正当な未リンク(名簿に候補なし)
2	オームシン・シットクヴォンイム	正当な未リンク(名簿に候補なし)
2	アレックス・トゥイ	正当な未リンク(名簿に候補なし)
2	今村 滉	正当な未リンク(名簿に候補なし)
2	竹山 和貴	正当な未リンク(名簿に候補なし)
2	ほそえとしひろ	正当な未リンク(名簿に候補なし)
2	クンスック	正当な未リンク(名簿に候補なし)
2	武田一也	正当な未リンク(名簿に候補なし)
2	中野功貴	正当な未リンク(名簿に候補なし)
2	櫻井 健	正当な未リンク(名簿に候補なし)
2	越智 信平	正当な未リンク(名簿に候補なし)
2	マット％自演乙％魁塾	判定不能(データ破損/プレースホルダ)
2	タカオサミツ	正当な未リンク(名簿に候補なし)
2	大谷 真弘	正当な未リンク(名簿に候補なし)
2	利×希	正当な未リンク(名簿に候補なし)
2	梅田 啓	正当な未リンク(名簿に候補なし)
2	戸塚 昌司	正当な未リンク(名簿に候補なし)
2	山口友花里	正当な未リンク(名簿に候補なし)
2	環	正当な未リンク(名簿に候補なし)
2	MANA	正当な未リンク(名簿に候補なし)
2	瞬	正当な未リンク(名簿に候補なし)
2	REN	正当な未リンク(名簿に候補なし)
2	棚橋賢二郎	正当な未リンク(名簿に候補なし)
2	若生 浩次	正当な未リンク(名簿に候補なし)
2	三橋 暖希	正当な未リンク(名簿に候補なし)
2	松﨑 光輝	正当な未リンク(名簿に候補なし)
2	"ジェファーソン""タンク""シウバ"	正当な未リンク(名簿に候補なし)
2	ミルコ・タイガー	正当な未リンク(名簿に候補なし)
2	ジョニー・クレイン	正当な未リンク(名簿に候補なし)
2	マーク・ラッセル	正当な未リンク(名簿に候補なし)
2	ユリカ	正当な未リンク(名簿に候補なし)
2	KAREN	正当な未リンク(名簿に候補なし)
2	朝倉豊樹	正当な未リンク(名簿に候補なし)
2	デンサヤーム	正当な未リンク(名簿に候補なし)
2	佐藤 正和	正当な未リンク(名簿に候補なし)
2	久保田雄太	正当な未リンク(名簿に候補なし)
2	シンパヤック	正当な未リンク(名簿に候補なし)
2	プーパンレック	正当な未リンク(名簿に候補なし)
2	リュウイチ	正当な未リンク(名簿に候補なし)
2	ヒンチャイ	正当な未リンク(名簿に候補なし)
2	池上 孝二	正当な未リンク(名簿に候補なし)
2	中神 吉彦	正当な未リンク(名簿に候補なし)
2	ムン・ジョンウン	正当な未リンク(名簿に候補なし)
2	佐野 貴信	正当な未リンク(名簿に候補なし)
2	森下 翔平	正当な未リンク(名簿に候補なし)
2	バンフース・ハンター	正当な未リンク(名簿に候補なし)
2	邦博	正当な未リンク(名簿に候補なし)
2	印南 陽介	正当な未リンク(名簿に候補なし)
2	鶴山凌汰	正当な未リンク(名簿に候補なし)
2	Fire仭士	正当な未リンク(名簿に候補なし)
2	ダミアン・ガルシア	正当な未リンク(名簿に候補なし)
2	大原裕也	正当な未リンク(名簿に候補なし)
2	チューチャイ・ハーデスワークアウト	正当な未リンク(名簿に候補なし)
2	ウシネ・ベノーイ	正当な未リンク(名簿に候補なし)
2	ファイヤー仭士	正当な未リンク(名簿に候補なし)
2	龍馬	正当な未リンク(名簿に候補なし)
2	YUSHIN	正当な未リンク(名簿に候補なし)
2	鈴木咲耶	正当な未リンク(名簿に候補なし)
2	大田原 友亮	正当な未リンク(名簿に候補なし)
2	内藤 未宇	正当な未リンク(名簿に候補なし)
2	村田 萌衣	正当な未リンク(名簿に候補なし)
2	高橋一眞	正当な未リンク(名簿に候補なし)
2	ボビー・オロゴン	正当な未リンク(名簿に候補なし)
2	スコット・ジャンク	正当な未リンク(名簿に候補なし)
2	マティアス・リッシオ	正当な未リンク(名簿に候補なし)
2	安部宏聖	正当な未リンク(名簿に候補なし)
2	夢叶	正当な未リンク(名簿に候補なし)
2	隼人	正当な未リンク(名簿に候補なし)
2	木村龍介	正当な未リンク(名簿に候補なし)
2	ジョニー・オリベイラ	正当な未リンク(名簿に候補なし)
2	大塚隼人	正当な未リンク(名簿に候補なし)
2	キム・チョンヨン	正当な未リンク(名簿に候補なし)
2	夜叉楼	正当な未リンク(名簿に候補なし)
2	ガオパヤック・ワイズディー	正当な未リンク(名簿に候補なし)
2	須賀 裕一朗	正当な未リンク(名簿に候補なし)
2	杉山 茅尋	正当な未リンク(名簿に候補なし)
2	拳徳	正当な未リンク(名簿に候補なし)
2	樹斗	正当な未リンク(名簿に候補なし)
2	須鎗 海羅	正当な未リンク(名簿に候補なし)
2	永井雷智	正当な未リンク(名簿に候補なし)
2	リース・マカリスター	正当な未リンク(名簿に候補なし)
2	シャヒッド	正当な未リンク(名簿に候補なし)
2	東 巧樹	正当な未リンク(名簿に候補なし)
2	拳月	正当な未リンク(名簿に候補なし)
2	ヘクター・サンチアゴ	正当な未リンク(名簿に候補なし)
2	ロッタン・ジットムアンノン	正当な未リンク(名簿に候補なし)
2	イリアス・ハジューイ	正当な未リンク(名簿に候補なし)
2	A.KAMINE	正当な未リンク(名簿に候補なし)
2	山崎遼太	正当な未リンク(名簿に候補なし)
2	ガンスワン・サシプラパ	正当な未リンク(名簿に候補なし)
